MsgID.LOCAL_VELOCITY,0.0000000,1.6900000,1.3700000,-0.1100000
MsgID.LOCAL_POSITION,154.4370000,10.8685617,0.0409833,-4.9639101
MsgID.LOCAL_VELOCITY,154.4370000,1.6759309,1.4464507,-0.1196410
MsgID.GLOBAL_POSITION,0.0000000,-121.9939282,37.4138429,4.9950000
MsgID.LOCAL_VELOCITY,0.0000000,1.2200000,2.4900000,0.0100000
MsgID.LOCAL_POSITION,154.6870000,11.2099562,0.5660624,-4.9952421
MsgID.LOCAL_VELOCITY,154.6870000,1.2287668,2.4952595,0.0134199
MsgID.GLOBAL_POSITION,0.0000000,-121.9939203,37.4138439,4.9910000
MsgID.LOCAL_VELOCITY,0.0000000,0.7500000,3.2900000,0.1100000
MsgID.LOCAL_POSITION,154.9380000,11.3317842,1.3205985,-4.9905486
MsgID.LOCAL_VELOCITY,154.9380000,0.7228770,3.3511493,0.1141970
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939105,37.4138462,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,0.2600000,4.1400000,0.0900000
MsgID.LOCAL_POSITION,155.1870000,11.5749826,2.1361363,-4.9887958
MsgID.LOCAL_VELOCITY,155.1870000,0.2656056,4.1470084,0.0910095
MsgID.GLOBAL_POSITION,0.0000000,-121.9938979,37.4138474,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-0.1300000,4.7600000,0.1500000
MsgID.LOCAL_POSITION,155.4370000,11.7055359,3.3792953,-4.9806118
MsgID.LOCAL_VELOCITY,155.4370000,-0.1808735,4.8179197,0.1709559
MsgID.GLOBAL_POSITION,0.0000000,-121.9938823,37.4138462,4.9670000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6600000,5.4300000,0.0700000
MsgID.LOCAL_POSITION,155.6880000,11.5751505,4.6439061,-4.9674702
MsgID.LOCAL_VELOCITY,155.6880000,-0.6691896,5.4335022,0.0703170
MsgID.GLOBAL_POSITION,0.0000000,-121.9938671,37.4138436,4.9700000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0900000,5.8900000,0.0500000
MsgID.LOCAL_POSITION,155.9380000,11.2563667,6.1625504,-4.9706373
MsgID.LOCAL_VELOCITY,155.9380000,-1.1457431,5.9438457,0.0442985
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9938471,37.4138413,4.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5900000,6.1000000,-0.0200000
MsgID.LOCAL_POSITION,156.1880000,11.0276690,7.7748232,-4.9711914
MsgID.LOCAL_VELOCITY,156.1880000,-1.5955292,6.1039419,-0.0256925
MsgID.GLOBAL_POSITION,0.0000000,-121.9938334,37.4138385,4.9550000
MsgID.LOCAL_VELOCITY,0.0000000,-1.7000000,5.0400000,0.0500000
MsgID.LOCAL_POSITION,156.4380000,10.6694012,9.1164436,-4.9520912
MsgID.LOCAL_VELOCITY,156.4380000,-1.6902829,4.8469696,0.0547372
MsgID.GLOBAL_POSITION,0.0000000,-121.9938220,37.4138345,4.9380000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3700000,2.9200000,-0.1300000
MsgID.LOCAL_POSITION,156.6880000,10.2775412,10.0106888,-4.9384522
MsgID.LOCAL_VELOCITY,156.6880000,-1.3745044,2.9216874,-0.1358698
MsgID.GLOBAL_POSITION,0.0000000,-121.9938164,37.4138306,4.9550000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0600000,1.5600000,-0.2200000
MsgID.LOCAL_POSITION,156.9380000,9.7789669,10.5417070,-4.9568233
MsgID.LOCAL_VELOCITY,156.9380000,-1.1033701,1.4847370,-0.2172028
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9938127,37.4138264,4.9560000
MsgID.LOCAL_VELOCITY,0.0000000,-1.9800000,1.1100000,-0.1800000
MsgID.LOCAL_POSITION,157.1880000,9.3724518,10.8333874,-4.9566998
MsgID.LOCAL_VELOCITY,157.1880000,-1.9874450,1.1143363,-0.1803972
MsgID.GLOBAL_POSITION,0.0000000,-121.9938084,37.4138220,4.9580000
MsgID.LOCAL_VELOCITY,0.0000000,-3.0200000,0.7700000,-0.2100000
MsgID.LOCAL_POSITION,157.4380000,8.8240786,11.2451143,-4.9591923
MsgID.LOCAL_VELOCITY,157.4380000,-3.0960963,0.7348081,-0.1952338
MsgID.GLOBAL_POSITION,0.0000000,-121.9938071,37.4138139,4.9530000
MsgID.LOCAL_VELOCITY,0.0000000,-3.8900000,0.2800000,-0.1800000
MsgID.LOCAL_POSITION,157.6880000,7.9897952,11.3359385,-4.9537296
MsgID.LOCAL_VELOCITY,157.6880000,-3.8993917,0.2855824,-0.1845182
MsgID.GLOBAL_POSITION,0.0000000,-121.9938086,37.4138055,4.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-4.5500000,-0.1200000,-0.1100000
MsgID.LOCAL_POSITION,157.9390000,6.9029555,11.1816597,-4.9638491
MsgID.LOCAL_VELOCITY,157.9390000,-4.6567879,-0.1852441,-0.1340878
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9938096,37.4137928,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-5.2300000,-0.5100000,-0.0700000
MsgID.LOCAL_POSITION,158.1890000,5.6410794,11.1062641,-4.9727850
MsgID.LOCAL_VELOCITY,158.1890000,-5.2385464,-0.5118145,-0.0764019
MsgID.GLOBAL_POSITION,0.0000000,-121.9938097,37.4137811,4.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7500000,-0.8000000,-0.0300000
MsgID.LOCAL_POSITION,158.4380000,4.1582088,11.0925217,-4.9914155
MsgID.LOCAL_VELOCITY,158.4380000,-5.8078704,-0.8442329,-0.0006491
MsgID.GLOBAL_POSITION,0.0000000,-121.9938121,37.4137673,5.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-6.1100000,-1.2000000,0.0400000
MsgID.LOCAL_POSITION,158.6890000,2.8047135,10.8914909,-5.0083804
MsgID.LOCAL_VELOCITY,158.6890000,-6.1164041,-1.2098163,0.0457493
MsgID.GLOBAL_POSITION,0.0000000,-121.9938159,37.4137552,5.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4900000,-1.3500000,0.2000000
MsgID.LOCAL_POSITION,158.9390000,1.3014247,10.4813375,-5.0187550
MsgID.LOCAL_VELOCITY,158.9390000,-5.3158560,-1.3475875,0.1924404
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-121.9938223,37.4137449,5.0220000
MsgID.LOCAL_VELOCITY,0.0000000,-3.6800000,-1.0900000,0.2300000
MsgID.LOCAL_POSITION,159.1890000,0.3221401,9.9798203,-5.0227346
MsgID.LOCAL_VELOCITY,159.1890000,-3.6869385,-1.0946218,0.2302154
MsgID.GLOBAL_POSITION,0.0000000,-121.9938247,37.4137369,5.0180000
MsgID.LOCAL_VELOCITY,0.0000000,-2.1800000,-0.8700000,0.2400000
MsgID.LOCAL_POSITION,159.4390000,-0.6389838,9.7629261,-5.0177078
MsgID.LOCAL_VELOCITY,159.4390000,-2.0990703,-0.9184914,0.2629212
MsgID.GLOBAL_POSITION,0.0000000,-121.9938264,37.4137318,4.9850000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5700000,-1.8000000,0.2900000
MsgID.LOCAL_POSITION,159.6890000,-1.1308380,9.6201334,-4.9851475
MsgID.LOCAL_VELOCITY,159.6890000,-1.5794989,-1.8046674,0.2913063
MsgID.GLOBAL_POSITION,0.0000000,-121.9938326,37.4137290,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0800000,-2.9300000,0.1000000
MsgID.LOCAL_POSITION,159.9390000,-1.4641218,8.9600649,-4.9647379
MsgID.LOCAL_VELOCITY,159.9390000,-1.0194277,-3.0648873,0.0615600
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9938439,37.4137288,4.9680000
MsgID.LOCAL_VELOCITY,0.0000000,-0.4800000,-3.8800000,-0.0400000
MsgID.LOCAL_POSITION,160.1900000,-1.4697421,8.0563202,-4.9683123
MsgID.LOCAL_VELOCITY,160.1900000,-0.4862872,-3.8863659,-0.0416072
MsgID.GLOBAL_POSITION,0.0000000,-121.9938554,37.4137286,4.9720000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,-4.5800000,-0.0300000
MsgID.LOCAL_POSITION,160.4400000,-1.4972355,6.9246817,-4.9714837
MsgID.LOCAL_VELOCITY,160.4400000,0.0257162,-4.6467576,-0.0435468
MsgID.GLOBAL_POSITION,0.0000000,-121.9938710,37.4137281,4.9640000
MsgID.LOCAL_VELOCITY,0.0000000,0.4300000,-5.2500000,-0.0800000
MsgID.LOCAL_POSITION,160.6890000,-1.5445260,5.6545248,-4.9647036
MsgID.LOCAL_VELOCITY,160.6890000,0.4388892,-5.2580018,-0.0868486
MsgID.GLOBAL_POSITION,0.0000000,-121.9938846,37.4137294,4.9650000
MsgID.LOCAL_VELOCITY,0.0000000,0.9000000,-5.8000000,-0.1300000
MsgID.LOCAL_POSITION,160.9400000,-1.3711126,4.3082681,-4.9654474
MsgID.LOCAL_VELOCITY,160.9400000,0.9505350,-5.8558226,-0.1501231
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939035,37.4137338,4.9690000
MsgID.LOCAL_VELOCITY,0.0000000,1.4300000,-6.1900000,-0.1800000
MsgID.LOCAL_POSITION,161.1900000,-0.9160908,2.7643335,-4.9694304
MsgID.LOCAL_VELOCITY,161.1900000,1.4307306,-6.1909165,-0.1831496
MsgID.GLOBAL_POSITION,0.0000000,-121.9939184,37.4137376,4.9800000
MsgID.LOCAL_VELOCITY,0.0000000,1.5800000,-5.5000000,-0.1300000
MsgID.LOCAL_POSITION,161.4400000,-0.4631257,1.3515080,-4.9805226
MsgID.LOCAL_VELOCITY,161.4400000,1.5743617,-5.3886809,-0.1288719
MsgID.GLOBAL_POSITION,0.0000000,-121.9939301,37.4137404,4.9810000
MsgID.LOCAL_VELOCITY,0.0000000,1.1700000,-3.7200000,-0.0600000
MsgID.LOCAL_POSITION,161.6900000,-0.1836710,0.3960134,-4.9819703
MsgID.LOCAL_VELOCITY,161.6900000,1.1741582,-3.7271678,-0.0689498
MsgID.GLOBAL_POSITION,0.0000000,-121.9939380,37.4137405,4.9840000
MsgID.LOCAL_VELOCITY,0.0000000,0.6600000,-2.0100000,-0.0600000
MsgID.LOCAL_POSITION,161.9400000,-0.1723141,-0.3483506,-4.9855919
MsgID.LOCAL_VELOCITY,161.9400000,0.6157745,-1.8619725,-0.0851718
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939433,37.4137417,4.9980000
MsgID.LOCAL_VELOCITY,0.0000000,0.2900000,-0.6300000,-0.0300000
MsgID.LOCAL_POSITION,162.1900000,-0.0346596,-0.7768517,-4.9982357
MsgID.LOCAL_VELOCITY,162.1900000,0.2951759,-0.6362247,-0.0327638
MsgID.GLOBAL_POSITION,0.0000000,-121.9939442,37.4137429,4.9380000
MsgID.LOCAL_VELOCITY,0.0000000,0.1900000,0.0300000,0.7300000
MsgID.LOCAL_POSITION,162.4400000,0.1011323,-0.8513988,-4.9252772
MsgID.LOCAL_VELOCITY,162.4400000,0.1856755,0.0574237,0.7859832
MsgID.GLOBAL_POSITION,0.0000000,-121.9939438,37.4137432,4.6730000
MsgID.LOCAL_VELOCITY,0.0000000,0.1000000,0.0700000,1.3000000
MsgID.LOCAL_POSITION,162.6910000,0.1329719,-0.8206134,-4.6730838
MsgID.LOCAL_VELOCITY,162.6910000,0.1045238,0.0775146,1.3074255
MsgID.GLOBAL_POSITION,0.0000000,-121.9939451,37.4137430,4.3060000
MsgID.LOCAL_VELOCITY,0.0000000,0.0400000,0.0000000,1.6300000
MsgID.LOCAL_POSITION,162.9410000,0.1038810,-0.9427925,-4.2844710
MsgID.LOCAL_VELOCITY,162.9410000,0.0391046,-0.0096125,1.6404458
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939456,37.4137426,3.8870000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,1.7500000
MsgID.LOCAL_POSITION,163.1910000,0.0640152,-0.9802834,-3.8877559
MsgID.LOCAL_VELOCITY,163.1910000,0.0087645,-0.0064382,1.7598268
MsgID.GLOBAL_POSITION,0.0000000,-121.9939451,37.4137418,3.4120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,1.8600000
MsgID.LOCAL_POSITION,163.4410000,-0.0173590,-0.9357352,-3.3998816
MsgID.LOCAL_VELOCITY,163.4410000,-0.0009062,0.0175212,1.8728049
MsgID.GLOBAL_POSITION,0.0000000,-121.9939444,37.4137432,2.9460000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0200000,1.8900000
MsgID.LOCAL_POSITION,163.6910000,0.1262198,-0.8723432,-2.9464912
MsgID.LOCAL_VELOCITY,163.6910000,0.0043847,0.0204043,1.8970318
MsgID.GLOBAL_POSITION,0.0000000,-121.9939420,37.4137437,2.4240000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0100000,1.9500000
MsgID.LOCAL_POSITION,163.9420000,0.1878358,-0.6583876,-2.4146132
MsgID.LOCAL_VELOCITY,163.9420000,0.0005658,0.0106024,1.9560159
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-121.9939431,37.4137434,1.9530000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0100000,0.0000000,1.9500000
MsgID.LOCAL_POSITION,164.1920000,0.1572379,-0.7623748,-1.9470998
MsgID.LOCAL_VELOCITY,164.1920000,-0.0170518,-0.0080577,1.9493768
MsgID.GLOBAL_POSITION,0.0000000,-121.9939435,37.4137434,1.4520000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,-0.0100000,1.9500000
MsgID.LOCAL_POSITION,164.4410000,0.1508804,-0.7921978,-1.4441468
MsgID.LOCAL_VELOCITY,164.4410000,-0.0224577,-0.0141784,1.9591041
MsgID.GLOBAL_POSITION,0.0000000,-121.9939433,37.4137424,1.0020000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,1.9900000
MsgID.LOCAL_POSITION,164.6920000,0.0368388,-0.7698668,-0.9933124
MsgID.LOCAL_VELOCITY,164.6920000,-0.0243816,-0.0075235,1.9945978
MsgID.GLOBAL_POSITION,0.0000000,-121.9939424,37.4137423,0.5130000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0200000,0.0000000,1.9300000
MsgID.LOCAL_POSITION,164.9420000,0.0315031,-0.6943987,-0.5133328
MsgID.LOCAL_VELOCITY,164.9420000,-0.0230521,-0.0068896,1.9381647
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_POSITION,0.0000000,-121.9939421,37.4137431,0.1370000
MsgID.LOCAL_VELOCITY,0.0000000,-0.0500000,0.0000000,-0.3500000
MsgID.LOCAL_POSITION,165.1920000,0.1185040,-0.6630752,-0.1405006
MsgID.LOCAL_VELOCITY,165.1920000,-0.0574308,-0.0099573,-0.3264672
MsgID.GLOBAL_POSITION,0.0000000,-121.9939424,37.4137425,0.1710000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,165.4420000,0.0529235,-0.6930845,-0.1720216
MsgID.LOCAL_VELOCITY,165.4420000,0.0009710,0.0001186,-0.0057577
MsgID.GLOBAL_POSITION,0.0000000,-121.9939442,37.4137422,0.1980000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,165.6920000,0.0222287,-0.8601533,-0.1987137
MsgID.LOCAL_VELOCITY,165.6920000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939449,37.4137417,0.2140000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,165.9420000,-0.0314776,-0.9197785,-0.2140679
MsgID.LOCAL_VELOCITY,165.9420000,0.0000111,0.0000023,0.0000159
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-121.9939346,37.4137420,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-121.9939427,37.4137431,0.2120000
MsgID.LOCAL_VELOCITY,0.0000000,0.0000000,0.0000000,0.0000000
MsgID.LOCAL_POSITION,166.1930000,0.1313550,-0.7094551,-0.2124266
MsgID.LOCAL_VELOCITY,166.1930000,-0.0000054,0.0000003,0.0000037
MsgID.GLOBAL_POSITION,0.0000000,-121.9939426,37.4137444,0.1950000
